,label,pf_label,statement,subject,speaker,job,state,party,context
2706,True,TRUE,"If sea levels rise six feet due to climate change, Waterplace Park in Providence and Wickford village would be swamped","environment,science",grover-fugate,Executive director of the Rhode Island Coastal Resources Management Council,Rhode Island,state-official,a TV interview
2707,True,TRUE,"The state of Texas rates as unacceptable almost 500 of the states 8,000 public schools.",education,dan-patrick,Lieutenant governor-elect,Texas,republican,a Texas Tribune interview.
2708,True,TRUE,Dan Patrick proposed Arizona-style show-me-your-papers legislation.,"crime,criminal-justice,immigration",julian-castro,"Mayor, San Antonio",Texas,democrat,Univision debate on immigration
2709,True,TRUE,Our (Texas) graduation rate ranks 43rd out of 50 states.,education,bill-white,Former mayor of Houston,Texas,democrat,in a TV ad
2710,False,pants-fire,My Transportation budget and Ohio Turnpike plan would make sure we have lower tolls than weve had through the history of the turnpike.,transportation,john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,an interview televised March 22 on âState of Ohioâ
2711,True,TRUE,North Carolina has one of the fastest growing populations as well as the fastest growing economy in the country.,"economy,income,population,states",pat-mccrory,Governor of North Carolina,North Carolina,republican,an official announcement
2712,True,TRUE,Paul Ryans budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.,"federal-budget,health-care,medicare,retirement",stephanie-cutter,"Co-host on CNN's ""Crossfire""",Massachusetts,democrat,"an interview on ""Face the Nation"""
2713,True,TRUE,"In 2011, Oregon had the second fastest growing economy in the nation.","economy,jobs",john-kitzhaber,Governor of Oregon,Oregon,democrat,a speech.
2714,False,pants-fire,"The runnerup to Caitlyn Jenner for ESPNs Arthur Ashe Courage Award was Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.","pop-culture,sports",facebook-posts,Social media posting,,none,in posts on Facebook
2715,True,TRUE,Caution: Kissing and cuddling chickens can be hazardous to your health.,"agriculture,animals,food-safety,public-health,urban",centers-disease-control,federal agency,Georgia,none,radio interview
2716,True,TRUE,The coalition of Arab states against Libyas Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.,"foreign-policy,military,abc-news-week",robin-wright,"Senior fellow, U.S. Institute of Peace","Washington, D.C.",none,"an interview on ABC's ""This Week with Christiane Amanpour"""
2717,True,TRUE,"Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.	crime	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	New York, N.Y.",,,,,,
2718,True,TRUE,Donald Trump has changed his mind on abortion.,abortion,carly-fiorina,,California,republican,the first Republican presidential debate
2719,True,TRUE,"McCain is ""raising campaign cash with one of (Jack) Abramoff's closest business partners: scandal-plagued conservative activist Ralph Reed.""",ethics,democratic-national-committee,,,none,
2720,True,TRUE,"Believe it or not, consumer spending is up over the last eight months.",economy,john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,"an appearance on ""Meet the Press"""
2721,True,TRUE,"Marco Rubio's ""income skyrocketed while his power increased.""",candidates-biography,charlie-crist,,Florida,democrat,a TV advertisement
2722,True,TRUE,"My proposed payroll tax cut will mean an extra $1,500 in your pocket compared to if we do nothing.","economy,jobs,taxes",barack-obama,President,Illinois,democrat,a speech. 
2723,True,TRUE,"By rejecting an expansion of Medicaid under the new law, Georgia was depriving 25,000 veterans of health care coverage.","health-care,veterans",michelle-nunn,"Chief Executive Officer, Points of Light Foundation",Georgia,democrat,an interview
2724,True,TRUE,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.","corrections-and-updates,food-safety",john-oliver,"Host, Last Week Tonight",,none,"a segment on ""Last Week Tonight"""
2725,False,pants-fire,Evidence shows Zika virus turns fetus brains to liquid.,public-health,blog-posting,,,none,a informal news website
2726,True,TRUE,Seventy percent of Americans don't have a college degree.,"corrections-and-updates,education",rick-santorum,,Pennsylvania,republican,"an interview on ""Face the Nation."""
2727,True,TRUE,John McCain decided to stand with George Bush 95 percent of the time (last year).,bush-administration,barack-obama,President,Illinois,democrat,"St. Paul, Minn."
2728,True,TRUE,"When the Rolling Stones performed in an Austin park, they paid $25,000 to the nearby city of Rollingwood for one night of inconvenience.","city-government,recreation",barry-bone,Businessman,Texas,none,an opinion column in the Westlake Picayune.
2729,True,TRUE,Marco Rubio knows full well I voted for his amendment to increase military spending to $697 billion.,"federal-budget,military,voting-record",ted-cruz,Senator,Texas,republican,"a Republican presidential debate in North Charleston, S.C."
2730,True,TRUE,A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession.,"income,jobs",alicia-menendez,,,none,"comments on ABC's ""This Week"""
2731,False,pants-fire,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,"economy,jobs,message-machine,state-budget,transparency",ted-strickland,Former Ohio governor,Ohio,democrat,a campaign video
2732,True,TRUE,"As a share of the US economy, the governments support for research and development (RD) has fallen by nearly two-thirds since the 1960s.","federal-budget,science",rush-holt,,,democrat,an opinion article
2733,True,TRUE,Georgia is one of only about seven states in the country that has a AAA bond rating.,state-finances,nathan-deal,,,republican,a speech before the Atlanta Press Club
2734,True,TRUE,Three in four low-income workers don't have any paid sick days available.,"health-care,income,labor,public-health,workers",sherrod-brown,U.S. Senator,Ohio,democrat, a news release
2735,False,pants-fire,Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave.,"crime,history,islam,pundits,religion,terrorism",john-depetro,Talk-show host,Rhode Island,talk-show-host,a comment on WPRO radio.
2736,False,pants-fire,"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.","message-machine,social-security",steve-kagen,U.S. House member -- 8th District,Wisconsin,democrat,a campaign TV ad
2737,False,pants-fire,"Say Matt Wand cut Troutdale police, created a slush fund for himself.","crime,ethics,public-safety",future-pac-oregon-house-democrats,campaign committee,Oregon,democrat,a campaign mailer
2738,False,pants-fire,Obama Declares November National Muslim Appreciation Month.,"islam,religion",blog-posting,,,none,blog posts
2739,False,pants-fire,"Under Obamacare, The IRS will have access to the American peoples protected health care information.","health-care,taxes",eric-cantor,House Majority Leader,Virginia,republican,a floor speech.
2740,True,TRUE,"Ohio has one of the highest provisional ballot rates in the country, and many of them go uncounted each election.",elections,kathleen-clyde,State representative,Ohio,democrat,a news conference
2741,True,TRUE,"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.","energy,environment",rachel-maddow,MSNBC host,,none,"a broadcast of MSNBC's ""The Rachel Maddow Show"""
2742,False,pants-fire,Supreme Court candidate JoAnne Kloppenburgs record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.,"candidates-biography,environment,legal-issues",david-prosser,Wisconsin Supreme Court justice,Wisconsin,none,statement during a candidate forum
2743,True,TRUE,Sen. Mitch McConnell is the No. 1 recipient of contributions from lobbyists this cycle.,"campaign-finance,congress,campaign-advertising",alison-lundergan-grimes,Secretary of State,Kentucky,democrat,a campaign email to supporters
2744,True,TRUE,"98 percent of small businesses make less than $250,000 and would not see a tax increase under Barack Obama's plan.",taxes,barack-obama,President,Illinois,democrat,"Hempstead, N.Y."
2745,True,TRUE,"This March, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. The range had been 170-300 parts per million for hundreds of thousands of years.","climate-change,congress",sheldon-whitehouse,U.S. Senator,Rhode Island,democrat,U.S. Senate
2746,True,TRUE,Donald Trumps proposed tax treatment of hedge fund managers makes the current loophole even worse.,taxes,hillary-clinton,Presidential candidate,New York,democrat,a speech
